"Objekt-ID";"Kunde";"Ort";"Objekttyp";"Leistung";"Kategorie";"Saison";"Frequenz";"Dauer je Einsatz (min)";"Einsaetze/Monat";"Minuten/Monat";"Zugewiesenes Team"
"WSG-060";"Furttal Immobilien AG";"Meilen";"Buerogebaeude";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"41";"0.83";"34";"Team Oberland (D. Meier)"
"WSG-060";"Furttal Immobilien AG";"Meilen";"Buerogebaeude";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"40";"1";"40";"Team Oberland (D. Meier)"
"WSG-060";"Furttal Immobilien AG";"Meilen";"Buerogebaeude";"Sanitaerreinigung";"UR";"Ganzjahr";"3x woechentlich";"50";"13";"650";"Team Oberland (D. Meier)"
"WSG-060";"Furttal Immobilien AG";"Meilen";"Buerogebaeude";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"20";"4.33";"87";"Team Oberland (D. Meier)"
"WSG-061";"Furttal Immobilien AG";"Pfäffikon";"Buerogebaeude";"Treppenhausreinigung";"UR";"Ganzjahr";"taeglich";"30";"21.7";"651";"Team See (T. Frei)"
"WSG-061";"Furttal Immobilien AG";"Pfäffikon";"Buerogebaeude";"Unterhaltsreinigung";"UR";"Ganzjahr";"taeglich";"120";"21.7";"2604";"Team See (T. Frei)"
"WSG-061";"Furttal Immobilien AG";"Pfäffikon";"Buerogebaeude";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team See (T. Frei)"
"WSG-061";"Furttal Immobilien AG";"Pfäffikon";"Buerogebaeude";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"taeglich";"15";"21.7";"326";"Team See (T. Frei)"
"WSG-061";"Furttal Immobilien AG";"Pfäffikon";"Buerogebaeude";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"35";"0.83";"29";"Team See (T. Frei)"
"WSG-061";"Furttal Immobilien AG";"Pfäffikon";"Buerogebaeude";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"40";"1";"40";"Team See (T. Frei)"
"WSG-061";"Furttal Immobilien AG";"Pfäffikon";"Buerogebaeude";"Sanitaerreinigung";"UR";"Ganzjahr";"taeglich";"55";"21.7";"1194";"Team See (T. Frei)"
"WSG-061";"Furttal Immobilien AG";"Pfäffikon";"Buerogebaeude";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"20";"4.33";"87";"Team See (T. Frei)"
"WSG-062";"Furttal Immobilien AG";"Pfäffikon";"Wohn- und Geschaeftshaus";"Treppenhausreinigung";"UR";"Ganzjahr";"woechentlich";"34";"4.33";"147";"Springer-Team (R. Iseni)"
"WSG-062";"Furttal Immobilien AG";"Pfäffikon";"Wohn- und Geschaeftshaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"37";"4.33";"160";"Springer-Team (R. Iseni)"
"WSG-062";"Furttal Immobilien AG";"Pfäffikon";"Wohn- und Geschaeftshaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Springer-Team (R. Iseni)"
"WSG-062";"Furttal Immobilien AG";"Pfäffikon";"Wohn- und Geschaeftshaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"17";"4.33";"74";"Springer-Team (R. Iseni)"
"WSG-062";"Furttal Immobilien AG";"Pfäffikon";"Wohn- und Geschaeftshaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"32";"0.83";"27";"Springer-Team (R. Iseni)"
"WSG-062";"Furttal Immobilien AG";"Pfäffikon";"Wohn- und Geschaeftshaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"12";"4.33";"52";"Springer-Team (R. Iseni)"
"WSG-062";"Furttal Immobilien AG";"Pfäffikon";"Wohn- und Geschaeftshaus";"Sanitaerreinigung";"UR";"Ganzjahr";"woechentlich";"27";"4.33";"117";"Springer-Team (R. Iseni)"
"WSG-062";"Furttal Immobilien AG";"Pfäffikon";"Wohn- und Geschaeftshaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"23";"4.33";"100";"Springer-Team (R. Iseni)"
"WSG-062";"Furttal Immobilien AG";"Pfäffikon";"Wohn- und Geschaeftshaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"44";"0.33";"15";"Springer-Team (R. Iseni)"
"WSG-063";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Treppenhausreinigung";"UR";"Ganzjahr";"2x woechentlich";"110";"8.7";"957";"Team Sued (P. Rrahmani)"
"WSG-063";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Unterhaltsreinigung";"UR";"Ganzjahr";"2x woechentlich";"113";"8.7";"983";"Team Sued (P. Rrahmani)"
"WSG-063";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"72";"1.63";"117";"Team Sued (P. Rrahmani)"
"WSG-063";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"2x woechentlich";"29";"8.7";"252";"Team Sued (P. Rrahmani)"
"WSG-063";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"41";"0.83";"34";"Team Sued (P. Rrahmani)"
"WSG-063";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"26";"4.33";"113";"Team Sued (P. Rrahmani)"
"WSG-063";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"80";"1";"80";"Team Sued (P. Rrahmani)"
"WSG-063";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"42";"4.33";"182";"Team Sued (P. Rrahmani)"
"WSG-063";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"95";"0.33";"31";"Team Sued (P. Rrahmani)"
"WSG-064";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"164";"2.17";"356";"Team Nord (M. Kaya)"
"WSG-064";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"81";"2.17";"176";"Team Nord (M. Kaya)"
"WSG-064";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"37";"1.63";"60";"Team Nord (M. Kaya)"
"WSG-064";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"43";"2.17";"93";"Team Nord (M. Kaya)"
"WSG-064";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"32";"0.83";"27";"Team Nord (M. Kaya)"
"WSG-064";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"30";"4.33";"130";"Team Nord (M. Kaya)"
"WSG-064";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"120";"1";"120";"Team Nord (M. Kaya)"
"WSG-064";"Panorama Verwaltungen AG";"Regensdorf";"Wohnueberbauung";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"60";"2.17";"130";"Team Nord (M. Kaya)"
"WSG-065";"Panorama Verwaltungen AG";"Regensdorf";"Mehrfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"2x woechentlich";"72";"8.7";"626";"Team See (T. Frei)"
"WSG-065";"Panorama Verwaltungen AG";"Regensdorf";"Mehrfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"2x woechentlich";"17";"8.7";"148";"Team See (T. Frei)"
"WSG-065";"Panorama Verwaltungen AG";"Regensdorf";"Mehrfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team See (T. Frei)"
"WSG-065";"Panorama Verwaltungen AG";"Regensdorf";"Mehrfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"2x woechentlich";"23";"8.7";"200";"Team See (T. Frei)"
"WSG-065";"Panorama Verwaltungen AG";"Regensdorf";"Mehrfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"35";"0.83";"29";"Team See (T. Frei)"
"WSG-065";"Panorama Verwaltungen AG";"Regensdorf";"Mehrfamilienhaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"20";"4.33";"87";"Team See (T. Frei)"
"WSG-065";"Panorama Verwaltungen AG";"Regensdorf";"Mehrfamilienhaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"66";"1";"66";"Team See (T. Frei)"
"WSG-065";"Panorama Verwaltungen AG";"Regensdorf";"Mehrfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"34";"4.33";"147";"Team See (T. Frei)"
"WSG-066";"Gewerbepark Nord AG";"Regensdorf";"Gewerbeliegenschaft";"Treppenhausreinigung";"UR";"Ganzjahr";"2x woechentlich";"18";"8.7";"157";"Team See (T. Frei)"
"WSG-066";"Gewerbepark Nord AG";"Regensdorf";"Gewerbeliegenschaft";"Unterhaltsreinigung";"UR";"Ganzjahr";"2x woechentlich";"112";"8.7";"974";"Team See (T. Frei)"
"WSG-066";"Gewerbepark Nord AG";"Regensdorf";"Gewerbeliegenschaft";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team See (T. Frei)"
"WSG-066";"Gewerbepark Nord AG";"Regensdorf";"Gewerbeliegenschaft";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"2x woechentlich";"15";"8.7";"130";"Team See (T. Frei)"
"WSG-066";"Gewerbepark Nord AG";"Regensdorf";"Gewerbeliegenschaft";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"29";"0.83";"24";"Team See (T. Frei)"
"WSG-066";"Gewerbepark Nord AG";"Regensdorf";"Gewerbeliegenschaft";"Sanitaerreinigung";"UR";"Ganzjahr";"2x woechentlich";"52";"8.7";"452";"Team See (T. Frei)"
"WSG-066";"Gewerbepark Nord AG";"Regensdorf";"Gewerbeliegenschaft";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"20";"4.33";"87";"Team See (T. Frei)"
"WSG-066";"Gewerbepark Nord AG";"Regensdorf";"Gewerbeliegenschaft";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"94";"0.33";"31";"Team See (T. Frei)"
"WSG-067";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Treppenhausreinigung";"UR";"Ganzjahr";"taeglich";"24";"21.7";"521";"Team Oberland (D. Meier)"
"WSG-067";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Unterhaltsreinigung";"UR";"Ganzjahr";"taeglich";"95";"21.7";"2062";"Team Oberland (D. Meier)"
"WSG-067";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Oberland (D. Meier)"
"WSG-067";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"taeglich";"15";"21.7";"326";"Team Oberland (D. Meier)"
"WSG-067";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"32";"0.83";"27";"Team Oberland (D. Meier)"
"WSG-067";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"40";"1";"40";"Team Oberland (D. Meier)"
"WSG-067";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Sanitaerreinigung";"UR";"Ganzjahr";"taeglich";"47";"21.7";"1020";"Team Oberland (D. Meier)"
"WSG-067";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"20";"4.33";"87";"Team Oberland (D. Meier)"
"WSG-068";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Treppenhausreinigung";"UR";"Ganzjahr";"3x woechentlich";"48";"13";"624";"Team Sued (P. Rrahmani)"
"WSG-068";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Unterhaltsreinigung";"UR";"Ganzjahr";"3x woechentlich";"117";"13";"1521";"Team Sued (P. Rrahmani)"
"WSG-068";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Sued (P. Rrahmani)"
"WSG-068";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"3x woechentlich";"15";"13";"195";"Team Sued (P. Rrahmani)"
"WSG-068";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"44";"0.83";"37";"Team Sued (P. Rrahmani)"
"WSG-068";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"40";"1";"40";"Team Sued (P. Rrahmani)"
"WSG-068";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Sanitaerreinigung";"UR";"Ganzjahr";"3x woechentlich";"54";"13";"702";"Team Sued (P. Rrahmani)"
"WSG-068";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"20";"4.33";"87";"Team Sued (P. Rrahmani)"
"WSG-068";"Gewerbepark Nord AG";"Richterswil";"Buerogebaeude";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"98";"0.33";"32";"Team Sued (P. Rrahmani)"
"WSG-069";"Senevita Residenz Betriebs AG";"Stäfa";"Mehrfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"43";"2.17";"93";"Springer-Team (R. Iseni)"
"WSG-069";"Senevita Residenz Betriebs AG";"Stäfa";"Mehrfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"33";"2.17";"72";"Springer-Team (R. Iseni)"
"WSG-069";"Senevita Residenz Betriebs AG";"Stäfa";"Mehrfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Springer-Team (R. Iseni)"
"WSG-069";"Senevita Residenz Betriebs AG";"Stäfa";"Mehrfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"20";"2.17";"43";"Springer-Team (R. Iseni)"
"WSG-069";"Senevita Residenz Betriebs AG";"Stäfa";"Mehrfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"29";"0.83";"24";"Springer-Team (R. Iseni)"
"WSG-069";"Senevita Residenz Betriebs AG";"Stäfa";"Mehrfamilienhaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"16";"4.33";"69";"Springer-Team (R. Iseni)"
"WSG-069";"Senevita Residenz Betriebs AG";"Stäfa";"Mehrfamilienhaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"55";"1";"55";"Springer-Team (R. Iseni)"
"WSG-069";"Senevita Residenz Betriebs AG";"Stäfa";"Mehrfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"28";"2.17";"61";"Springer-Team (R. Iseni)"
"WSG-070";"Senevita Residenz Betriebs AG";"Stäfa";"Alters- und Pflegeheim";"Treppenhausreinigung";"UR";"Ganzjahr";"taeglich";"218";"21.7";"4731";"Team Oberland (D. Meier)"
"WSG-070";"Senevita Residenz Betriebs AG";"Stäfa";"Alters- und Pflegeheim";"Unterhaltsreinigung";"UR";"Ganzjahr";"taeglich";"80";"21.7";"1736";"Team Oberland (D. Meier)"
"WSG-070";"Senevita Residenz Betriebs AG";"Stäfa";"Alters- und Pflegeheim";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"58";"1.63";"95";"Team Oberland (D. Meier)"
"WSG-070";"Senevita Residenz Betriebs AG";"Stäfa";"Alters- und Pflegeheim";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"taeglich";"45";"21.7";"976";"Team Oberland (D. Meier)"
"WSG-070";"Senevita Residenz Betriebs AG";"Stäfa";"Alters- und Pflegeheim";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"38";"0.83";"32";"Team Oberland (D. Meier)"
"WSG-070";"Senevita Residenz Betriebs AG";"Stäfa";"Alters- und Pflegeheim";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"30";"4.33";"130";"Team Oberland (D. Meier)"
"WSG-070";"Senevita Residenz Betriebs AG";"Stäfa";"Alters- und Pflegeheim";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"120";"1";"120";"Team Oberland (D. Meier)"
"WSG-070";"Senevita Residenz Betriebs AG";"Stäfa";"Alters- und Pflegeheim";"Sanitaerreinigung";"UR";"Ganzjahr";"taeglich";"42";"21.7";"911";"Team Oberland (D. Meier)"
"WSG-070";"Senevita Residenz Betriebs AG";"Stäfa";"Alters- und Pflegeheim";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"60";"4.33";"260";"Team Oberland (D. Meier)"
"WSG-071";"Silvia Brunner";"Stäfa";"Reihenhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Springer-Team (R. Iseni)"
"WSG-071";"Silvia Brunner";"Stäfa";"Reihenhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Springer-Team (R. Iseni)"
"WSG-071";"Silvia Brunner";"Stäfa";"Reihenhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Springer-Team (R. Iseni)"
"WSG-071";"Silvia Brunner";"Stäfa";"Reihenhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"29";"0.83";"24";"Springer-Team (R. Iseni)"
"WSG-071";"Silvia Brunner";"Stäfa";"Reihenhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"nach Bedarf";"21";"0.5";"10";"Springer-Team (R. Iseni)"
"WSG-071";"Silvia Brunner";"Stäfa";"Reihenhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"22";"0.33";"7";"Springer-Team (R. Iseni)"
"WSG-072";"Christian Sennhauser";"Thalwil";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"monatlich";"17";"1";"17";"Team Oberland (D. Meier)"
"WSG-072";"Christian Sennhauser";"Thalwil";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Oberland (D. Meier)"
"WSG-072";"Christian Sennhauser";"Thalwil";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"23";"1.63";"37";"Team Oberland (D. Meier)"
"WSG-072";"Christian Sennhauser";"Thalwil";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"16";"1";"16";"Team Oberland (D. Meier)"
"WSG-072";"Christian Sennhauser";"Thalwil";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Oberland (D. Meier)"
"WSG-072";"Christian Sennhauser";"Thalwil";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"22";"1";"22";"Team Oberland (D. Meier)"
"WSG-072";"Christian Sennhauser";"Thalwil";"Doppeleinfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"24";"0.33";"8";"Team Oberland (D. Meier)"
"WSG-073";"Reto Bachmann";"Thalwil";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team See (T. Frei)"
"WSG-073";"Reto Bachmann";"Thalwil";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team See (T. Frei)"
"WSG-073";"Reto Bachmann";"Thalwil";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team See (T. Frei)"
"WSG-073";"Reto Bachmann";"Thalwil";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team See (T. Frei)"
"WSG-073";"Reto Bachmann";"Thalwil";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"21";"4.33";"91";"Team See (T. Frei)"
"WSG-074";"Patrick Kaufmann";"Thalwil";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Team Sued (P. Rrahmani)"
"WSG-074";"Patrick Kaufmann";"Thalwil";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"36";"1.63";"59";"Team Sued (P. Rrahmani)"
"WSG-074";"Patrick Kaufmann";"Thalwil";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Team Sued (P. Rrahmani)"
"WSG-074";"Patrick Kaufmann";"Thalwil";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Sued (P. Rrahmani)"
"WSG-074";"Patrick Kaufmann";"Thalwil";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"nach Bedarf";"21";"0.5";"10";"Team Sued (P. Rrahmani)"
"WSG-075";"Franziska Widmer";"Thalwil";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"17";"2.17";"37";"Team Oberland (D. Meier)"
"WSG-075";"Franziska Widmer";"Thalwil";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Oberland (D. Meier)"
"WSG-075";"Franziska Widmer";"Thalwil";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"23";"1.63";"37";"Team Oberland (D. Meier)"
"WSG-075";"Franziska Widmer";"Thalwil";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"16";"2.17";"35";"Team Oberland (D. Meier)"
"WSG-075";"Franziska Widmer";"Thalwil";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Oberland (D. Meier)"
"WSG-075";"Franziska Widmer";"Thalwil";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"22";"2.17";"48";"Team Oberland (D. Meier)"
"WSG-076";"Ursula Baumann";"Urdorf";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"17";"2.17";"37";"Team Nord (M. Kaya)"
"WSG-076";"Ursula Baumann";"Urdorf";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Nord (M. Kaya)"
"WSG-076";"Ursula Baumann";"Urdorf";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Nord (M. Kaya)"
"WSG-076";"Ursula Baumann";"Urdorf";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"16";"2.17";"35";"Team Nord (M. Kaya)"
"WSG-076";"Ursula Baumann";"Urdorf";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Nord (M. Kaya)"
"WSG-076";"Ursula Baumann";"Urdorf";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"22";"2.17";"48";"Team Nord (M. Kaya)"
"WSG-077";"Bruno Frei";"Uster";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-077";"Bruno Frei";"Uster";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"24";"1.63";"39";"Team Limmattal (A. Costa)"
"WSG-077";"Bruno Frei";"Uster";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-077";"Bruno Frei";"Uster";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Limmattal (A. Costa)"
"WSG-077";"Bruno Frei";"Uster";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Limmattal (A. Costa)"
"WSG-077";"Bruno Frei";"Uster";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"23";"0.33";"8";"Team Limmattal (A. Costa)"
"WSG-078";"Petra Schmid";"Uster";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Nord (M. Kaya)"
